Date,F,M,S,V
2019-11-12,1.151802263677037,1.2772198529620997,0.6075956663872965,-0.41770825105430764
2019-11-13,1.15433371334917,0.9516808134049877,0.3648449458706791,-0.43833960352589274
2019-11-14,1.1577853978691302,0.8082186099369519,0.19892181516641366,-0.4293518078594827
2019-11-15,-0.8570637373299617,0.8460841187985562,0.2365454040959659,-0.5395506779199222
2019-11-18,-0.9159963237736485,0.6846887877931894,0.17289523578256896,-0.515449514075831
2019-11-19,-0.3709307642218725,0.5613502521486305,-0.04437177720643784,-0.6534475773293289
2019-11-20,-0.2665956904757451,0.5432881196851844,-0.040486638168243466,-0.5495799076040938
2019-11-21,-0.6337107438922109,0.5558514640328762,-0.10521360493220011,-0.5604889229124176
2019-11-22,1.0668121140273839,0.7218095271488157,-0.0048755513619595705,-0.5801022505508626
2019-11-25,0.11949035526949786,0.8741483602168871,0.22578312386505595,-0.6763021757981328
2019-11-26,0.7907372803919096,1.0613048966950398,0.43746473151150655,-0.7141187980747472
2019-11-27,1.0725620091695576,1.1041667927102563,0.4492294712771367,-0.8239130419996962
2019-11-28,1.0756667166776184,1.0989663449064546,0.4295122205287614,-0.8153444163977748
2019-11-29,1.0599793959814052,1.0161027616574636,0.4538974465772407,-0.8183433247467901
2019-11-30,1.0525716881644025,,,
2019-12-02,1.0297180388171647,0.5800215880689055,0.10366248403632594,-0.6890234348487383
2019-12-03,1.0281489574421618,0.4521221185142926,0.04800370757570529,-0.4980278498167046
2019-12-04,-1.0140377812845258,0.7479876351803165,0.09129816197874951,-0.6017818656090254
2019-12-05,-0.7761641882906916,0.7523184889158573,0.18621667615399062,-0.6123428925350676
2019-12-06,1.016839162210155,1.1265918058797482,0.17490869479851484,-0.7665355245511845
2019-12-09,1.0028750751957727,1.0616809688560729,0.09522769426889514,-0.6764318590986553
2019-12-10,0.9908930814534527,1.1402734180247664,0.048978474448706004,-0.6274504610428189
2019-12-11,0.9880405742223584,1.7558748712814947,0.8906458815722854,-0.6119910205386017
2019-12-12,-1.0729683691926215,1.9246171483329297,1.0112204737321093,-0.9219054158383543
2019-12-13,-1.0624659084438106,1.579668318843023,1.1685782943668908,-0.8294715728815268
2019-12-16,-0.9834690879128765,1.6920238946508859,1.2581403886269276,-0.9861806352529369
2019-12-17,-0.9834630641814865,1.721837231656517,1.2476090962017088,-0.9091923844477156
2019-12-18,-0.9864568580251846,1.765634217161225,1.6841164963738768,-0.9411874779585115
2019-12-19,-0.9233168189385005,1.813176441836735,1.5787992619813538,-1.0144418501630161
2019-12-20,-0.9113368562355539,1.9572436032340463,1.5942613955524902,-1.0798817107967595
2019-12-23,-0.8701300691531865,2.0076897022259286,1.389424672102867,-1.4102991534534202
2019-12-24,-0.8642070868244163,1.766697202160865,1.1448525094106226,-1.3315135795295274
2019-12-25,-1.2164462251279171,1.6189535799940207,,-2.869164161010569
2019-12-26,-0.8407213412391753,1.8356758947652487,1.0920138123386514,-1.3916049430097328
2019-12-27,-0.828552207394728,1.7969989419422387,1.1259415285610768,-1.3532162985211769
2019-12-30,-0.8236443220758011,1.6286996399152656,1.0644682835160575,-1.2311021127106665
2019-12-31,-0.8211085335048987,1.6432209795626103,1.0845788500543296,-1.2355571678722144
2020-01-01,-1.127828338966309,1.245223546860276,,-2.697080952932408
2020-01-02,-0.8113735408187969,1.776258215741537,1.2081053819131027,-1.2299823102523044
2020-01-03,-0.7958220475225257,1.5453331659636529,1.101292119109842,-1.0314538124177217
2020-01-06,-0.7756651109145248,1.5131339924255884,0.9316443264578591,-1.156950088889022
2020-01-07,-0.7573768907213944,1.3867636250227542,0.8986726902045642,-1.2017949164937771
2020-01-08,0.37672256271673954,1.3852104483583858,0.7950843649127115,-1.3383817812974872
2020-01-09,0.8529500239217637,1.6148445541725505,0.9879272839251481,-1.4084780890254642
2020-01-10,0.44866350342335715,1.4194936175520243,0.9627882324470066,-1.2936327029272772
2020-01-13,0.9541160984429139,1.3801502653743725,0.2884244991143614,-1.4276461562193283
2020-01-14,-0.7942383947567505,1.1731520821574053,0.0848026367638035,-1.2547306316262463
2020-01-15,-0.7891723987170757,1.2558964237802879,0.0019207012078331538,-1.2401108876049616
2020-01-16,1.2984140548087322,1.322311342867173,-0.10400367575756225,-1.3893103409524385
2020-01-17,1.2847534756783565,1.3155242360896673,-0.10083842957299854,-1.4920022697553632
2020-01-20,1.2701287259695009,1.191634851889432,-0.19240209274642475,-1.4694423162209058
2020-01-21,1.2359082149866414,1.0869209619512057,-0.2937584451341175,-1.3622172199324625
